article_id,topic,word_count,sentiment_score,source_credibility,num_exclamations,has_author,capital_word_ratio,share_count,label
1707,Technology,644.0,-0.251,8.41,1.0,0.0,0.178,5437.0,Real
1708,Technology,313.0,-0.856,4.49,6.0,1.0,0.315,3900.0,Fake
1709,Politics,354.0,-0.065,4.82,4.0,1.0,0.35,2174.0,Fake
1710,Technology,540.0,0.026,7.13,0.0,0.0,0.05,207.0,Real
1711,Sports,778.0,-0.166,8.22,0.0,1.0,0.062,77.0,Real
1712,Politics,618.0,0.195,,3.0,1.0,0.083,66.0,Real
1713,Entertainment,332.0,0.955,3.32,4.0,0.0,0.247,26.0,Fake
1714,Economy,504.0,0.095,7.27,1.0,,0.099,3878.0,Real
1715,Economy,391.0,-0.36,4.69,,0.0,0.218,4731.0,Fake
1716,Health,200.0,-0.058,,4.0,1.0,0.148,1080.0,Fake
1717,Sports,518.0,-0.404,2.23,1.0,0.0,0.248,943.0,Fake
1718,Economy,,0.342,5.63,2.0,1.0,,106.0,Real
1719,Health,399.0,0.761,2.66,5.0,0.0,0.103,,Fake
1720,Science,382.0,,2.57,8.0,0.0,,2572.0,Fake
1721,Economy,,-0.107,4.61,0.0,1.0,0.042,76.0,Real
1722,Politics,262.0,0.225,3.84,4.0,0.0,0.288,,Fake
1723,Technology,648.0,-0.001,5.82,1.0,1.0,0.018,129.0,Real
1724,Technology,493.0,0.801,4.18,,1.0,0.236,1829.0,Fake
1725,Politics,729.0,0.152,7.78,0.0,1.0,0.074,173.0,Real
1726,Science,332.0,,7.41,8.0,1.0,0.27,2028.0,Fake
1727,Politics,183.0,-0.763,2.2,2.0,0.0,0.34,509.0,Fake
1728,Politics,259.0,0.134,2.27,6.0,1.0,0.177,634.0,Fake
1729,Science,222.0,0.976,3.05,2.0,0.0,0.089,273.0,Fake
1730,Politics,509.0,0.256,5.73,,1.0,0.026,63.0,Real
1731,Politics,437.0,0.981,2.97,5.0,0.0,0.448,1458.0,Fake
1732,Economy,386.0,-0.504,5.29,0.0,1.0,0.448,133.0,Fake
1733,Science,180.0,-0.934,2.01,3.0,1.0,0.387,289.0,Fake
1734,Health,275.0,-0.508,,4.0,0.0,0.279,2052.0,Fake
1735,Politics,388.0,,,1.0,1.0,0.117,114.0,Fake
1736,Politics,470.0,-0.536,4.5,4.0,0.0,0.138,,Fake
1737,Entertainment,460.0,0.531,4.36,,0.0,0.215,387.0,Fake
1738,Entertainment,444.0,-0.477,3.83,10.0,1.0,0.237,4049.0,Fake
1739,Technology,605.0,-0.265,7.62,1.0,1.0,0.097,1522.0,Real
1740,Science,664.0,0.159,7.53,0.0,1.0,0.111,838.0,Real
1741,Politics,108.0,-0.298,4.31,6.0,0.0,0.132,1593.0,Fake
1742,Economy,491.0,-0.451,5.6,5.0,0.0,0.239,78.0,Fake
1743,Health,618.0,0.249,7.52,1.0,1.0,0.068,58.0,Real
1744,Politics,390.0,-0.3,2.56,4.0,0.0,0.157,4856.0,Fake
1745,Politics,349.0,0.814,2.85,3.0,0.0,0.405,378.0,Fake
1746,Health,289.0,0.372,3.23,4.0,1.0,0.282,490.0,Fake
1747,Politics,485.0,0.236,6.32,2.0,0.0,0.118,1220.0,Real
1748,Entertainment,249.0,0.059,4.47,5.0,0.0,0.375,6.0,Fake
1749,Health,357.0,-0.302,4.14,1.0,1.0,0.111,,Real
1750,Politics,221.0,-0.489,5.4,6.0,0.0,0.126,792.0,Fake
1751,Technology,268.0,-0.123,5.47,3.0,,0.169,,Fake
1752,Entertainment,389.0,-0.465,,3.0,0.0,0.173,,Fake
1753,Health,458.0,-0.602,4.58,5.0,0.0,0.232,2978.0,Fake
1754,Politics,463.0,,4.57,0.0,0.0,0.245,3.0,Fake
1755,Entertainment,207.0,-0.606,,7.0,0.0,0.3,1561.0,Fake
1756,Politics,459.0,0.141,8.41,1.0,1.0,0.104,246.0,Real
1757,,466.0,-0.225,7.29,1.0,1.0,0.035,3311.0,Real
1758,Politics,485.0,0.399,7.46,1.0,1.0,0.137,343.0,Real
1759,Entertainment,138.0,0.815,4.69,7.0,0.0,0.345,2892.0,Fake
1760,Technology,722.0,0.4,5.49,1.0,1.0,,423.0,Real
1761,Sports,508.0,0.006,5.79,0.0,1.0,0.063,40.0,Real
1762,Politics,254.0,-0.206,3.74,4.0,0.0,0.375,2505.0,Fake
1763,Sports,428.0,0.569,1.93,6.0,0.0,0.136,27.0,Fake
1764,Technology,615.0,0.077,6.03,0.0,1.0,0.047,933.0,Real
1765,Technology,408.0,0.431,,0.0,1.0,0.175,1536.0,Real
1766,Health,357.0,0.186,5.44,,0.0,0.379,2109.0,Fake
1767,Sports,50.0,0.994,3.47,1.0,0.0,0.096,921.0,Fake
1768,Politics,669.0,-0.159,7.28,1.0,1.0,0.151,53.0,Real
1769,Health,433.0,0.256,4.91,5.0,1.0,0.132,693.0,Fake
1770,Sports,290.0,-0.672,3.24,7.0,0.0,0.38,507.0,Fake
1771,Health,475.0,0.135,6.01,1.0,1.0,0.137,765.0,Real
1772,Economy,587.0,-0.303,4.12,2.0,1.0,0.158,2596.0,Real
1773,Technology,349.0,0.607,2.95,2.0,1.0,0.155,355.0,Fake
1774,Health,456.0,-0.355,2.73,7.0,1.0,0.275,1776.0,Fake
1775,Health,214.0,-0.524,,2.0,,,52.0,Fake
1776,Health,492.0,0.024,7.33,0.0,0.0,0.095,282.0,Real
1777,Politics,487.0,-0.13,6.86,1.0,1.0,0.145,525.0,Real
1778,Politics,372.0,-0.257,4.61,4.0,1.0,0.018,937.0,Fake
1779,Sports,50.0,-0.646,3.73,9.0,1.0,0.468,1990.0,Fake
1780,Health,401.0,,3.44,4.0,0.0,0.252,65.0,Fake
1781,Health,279.0,0.332,1.79,4.0,1.0,0.319,418.0,Fake
1782,Economy,60.0,-0.231,3.02,3.0,0.0,0.434,1049.0,Fake
1783,Entertainment,188.0,-0.44,1.87,2.0,0.0,0.134,2265.0,Fake
1784,Economy,607.0,0.123,6.96,0.0,1.0,0.055,569.0,Real
1785,Technology,770.0,0.381,6.78,1.0,1.0,0.107,3987.0,Real
1786,Sports,354.0,-0.105,2.81,5.0,0.0,0.144,1374.0,Fake
1787,Politics,573.0,-0.139,4.85,2.0,0.0,0.0,686.0,Real
1788,Technology,240.0,-0.735,4.56,8.0,0.0,0.206,261.0,Fake
1789,Health,300.0,,5.25,,1.0,0.007,2848.0,Fake
1790,Entertainment,238.0,,,2.0,0.0,0.23,1317.0,Fake
1791,Politics,665.0,-0.218,7.26,1.0,1.0,0.039,,Real
1792,Health,419.0,0.083,7.23,4.0,0.0,0.193,305.0,Fake
1793,Entertainment,524.0,-0.106,5.45,1.0,0.0,0.126,1225.0,Real
1794,Technology,298.0,0.422,7.48,3.0,1.0,0.0,1933.0,Real
1795,Politics,802.0,-0.445,7.84,0.0,0.0,0.012,9.0,Real
1796,Sports,385.0,-0.029,,3.0,0.0,0.289,1942.0,Fake
1797,Economy,714.0,-0.26,7.8,0.0,1.0,,267.0,Real
1798,Politics,871.0,0.008,6.98,1.0,,0.072,450.0,Real
1799,Politics,496.0,-0.15,4.99,4.0,0.0,0.088,1235.0,Fake
1800,,568.0,,8.21,1.0,1.0,,251.0,Real
1801,Politics,627.0,0.459,8.71,0.0,1.0,0.03,,Real
1802,Health,262.0,-0.714,2.44,11.0,0.0,,84.0,Fake
1803,Entertainment,494.0,-0.443,6.24,0.0,1.0,0.087,334.0,Real
1804,Technology,255.0,-0.648,1.94,6.0,0.0,0.154,536.0,Fake
1805,Politics,403.0,-0.003,4.23,6.0,1.0,0.362,4045.0,Fake
1806,Health,459.0,-0.23,7.71,2.0,1.0,0.008,161.0,Real
1807,Entertainment,584.0,-0.215,7.31,1.0,1.0,0.045,1389.0,Real
1808,Economy,412.0,0.945,2.39,5.0,0.0,0.238,647.0,Fake
1809,Science,254.0,0.217,6.25,4.0,0.0,0.215,1344.0,Fake
1810,Politics,73.0,,4.85,,0.0,0.327,5405.0,Fake
1811,Politics,444.0,0.011,5.0,2.0,0.0,0.171,588.0,Fake
1812,Health,258.0,-0.05,2.57,4.0,0.0,0.281,1716.0,Fake
1813,Entertainment,475.0,0.467,7.26,1.0,1.0,0.082,88.0,Real
1814,Health,352.0,0.611,3.92,3.0,1.0,0.301,559.0,Fake
1815,Entertainment,679.0,,10.0,0.0,1.0,0.073,3261.0,Real
1816,Economy,265.0,-0.442,1.76,4.0,0.0,0.16,297.0,Fake
1817,,516.0,0.391,7.82,0.0,1.0,0.085,346.0,Real
1818,Politics,620.0,-0.414,7.5,1.0,1.0,0.066,251.0,Real
1819,Entertainment,,0.143,5.73,1.0,1.0,0.053,1505.0,Real
1820,Health,375.0,0.518,4.99,5.0,1.0,0.236,71.0,Fake
1821,Politics,232.0,0.493,2.32,6.0,0.0,0.157,,Fake
1822,Sports,370.0,-0.092,5.32,7.0,0.0,0.0,2221.0,Fake
1823,Economy,517.0,-0.119,9.09,0.0,1.0,,450.0,Real
1824,Politics,493.0,-0.036,10.0,3.0,,0.123,661.0,Real
1825,Technology,496.0,0.999,2.83,3.0,1.0,0.141,5003.0,Fake
1826,Health,50.0,-0.345,2.06,5.0,0.0,0.369,6967.0,Fake
1827,Technology,359.0,-0.364,1.76,3.0,0.0,0.281,995.0,Fake
1828,Politics,296.0,-0.886,4.54,7.0,1.0,0.201,420.0,Fake
1829,Politics,870.0,-0.237,7.26,2.0,1.0,0.14,2097.0,Real
1830,Technology,325.0,-0.86,6.53,6.0,0.0,0.332,4503.0,Fake
1831,Politics,215.0,0.968,3.27,4.0,0.0,0.143,4652.0,Fake
1832,Technology,813.0,0.206,9.52,1.0,1.0,0.131,333.0,Real
1833,Health,863.0,0.092,8.62,0.0,1.0,0.072,17.0,Real
1834,Economy,182.0,0.385,3.95,4.0,0.0,0.321,,Fake
1835,Health,234.0,-0.649,1.94,3.0,0.0,0.465,1026.0,Fake
1836,Health,527.0,-0.057,9.72,1.0,1.0,0.0,504.0,Real
1837,Technology,271.0,-0.55,2.3,3.0,0.0,0.322,190.0,Fake
1838,Politics,106.0,-0.208,4.4,5.0,0.0,0.301,2452.0,Fake
1839,Economy,281.0,-0.264,5.11,3.0,0.0,0.242,2703.0,Fake
1840,Politics,524.0,-0.465,6.48,2.0,1.0,0.103,,Real
1841,Economy,332.0,0.154,5.05,6.0,,0.316,6.0,Fake
1842,,605.0,-0.495,3.71,7.0,0.0,0.159,3211.0,Fake
1843,Technology,394.0,0.922,1.92,5.0,1.0,0.236,138.0,Fake
1844,Entertainment,731.0,-0.36,6.77,2.0,1.0,0.095,3386.0,Real
1845,Entertainment,480.0,,5.52,1.0,0.0,0.121,2718.0,Real
1846,Health,317.0,-0.27,3.82,7.0,0.0,0.183,1796.0,Fake
1847,Health,358.0,0.26,7.35,1.0,1.0,0.06,423.0,Real
1848,Entertainment,658.0,-0.121,7.19,1.0,1.0,0.113,1863.0,Real
1849,Technology,263.0,,2.2,6.0,1.0,0.33,89.0,Fake
1850,Entertainment,477.0,,8.06,1.0,1.0,0.102,45.0,Real
1851,Health,457.0,-0.495,,4.0,0.0,0.186,654.0,Fake
1852,,636.0,0.022,4.0,5.0,0.0,0.277,640.0,Fake
1853,Sports,592.0,-0.078,3.29,4.0,,0.287,354.0,Fake
1854,Health,481.0,-0.601,,2.0,0.0,0.235,962.0,Fake
1855,Health,588.0,-0.158,7.59,2.0,1.0,0.148,450.0,Real
1856,,641.0,0.255,8.12,0.0,1.0,0.031,166.0,Real
1857,Technology,723.0,0.436,7.0,1.0,1.0,0.0,414.0,Real
1858,Economy,352.0,0.56,6.91,7.0,0.0,0.393,189.0,Fake
1859,Politics,482.0,-0.367,5.27,9.0,0.0,0.457,1725.0,Fake
1860,Health,437.0,0.291,,1.0,1.0,0.022,221.0,Real
1861,Entertainment,318.0,-0.222,7.15,1.0,1.0,0.039,812.0,Real
1862,,,-0.362,5.88,,0.0,0.077,391.0,Real
1863,Economy,639.0,0.457,8.96,,1.0,,410.0,Real
1864,Health,97.0,0.263,7.63,5.0,0.0,0.272,123.0,Fake
1865,Sports,288.0,-0.041,3.46,2.0,0.0,0.034,3815.0,Fake
1866,Entertainment,514.0,-0.351,8.36,0.0,0.0,0.083,609.0,Real
1867,Technology,245.0,0.662,4.62,2.0,0.0,0.288,2091.0,Fake
1868,Politics,660.0,0.04,4.15,1.0,1.0,0.089,1244.0,Real
1869,Entertainment,304.0,0.566,1.62,3.0,1.0,0.314,5246.0,Fake
1870,Health,193.0,0.784,3.29,5.0,0.0,0.205,,Fake
1871,Sports,350.0,,4.11,3.0,0.0,0.378,1865.0,Fake
1872,Politics,132.0,-0.512,4.28,5.0,0.0,0.463,1494.0,Fake
1873,Health,402.0,-0.526,4.07,5.0,1.0,0.231,1725.0,Fake
1874,Health,317.0,0.977,3.85,4.0,,0.149,2066.0,Fake
1875,Entertainment,,0.275,0.96,1.0,0.0,0.127,1039.0,Fake
1876,Politics,433.0,0.097,5.46,4.0,,0.317,,Fake
1877,Entertainment,438.0,,4.94,7.0,1.0,0.149,2551.0,Fake
1878,Politics,352.0,-0.108,5.4,7.0,0.0,0.204,2213.0,Fake
1879,Health,285.0,-0.989,5.64,2.0,1.0,0.269,2149.0,Fake
1880,Technology,329.0,0.158,4.79,2.0,1.0,0.282,2315.0,Fake
1881,Economy,553.0,-0.946,2.12,7.0,1.0,0.325,,Fake
1882,Sports,800.0,0.392,6.72,1.0,1.0,0.025,1653.0,Real
1883,Entertainment,557.0,0.128,7.25,1.0,1.0,0.069,,Real
1884,,,0.285,2.51,3.0,1.0,0.343,1098.0,Fake
1885,Politics,224.0,-0.286,6.11,1.0,,0.051,884.0,Real
1886,Politics,583.0,-0.345,,1.0,1.0,0.154,138.0,Real
1887,Sports,362.0,0.269,5.79,1.0,0.0,,1211.0,Real
1888,Entertainment,668.0,0.469,6.23,1.0,1.0,0.129,163.0,Real
1889,Health,170.0,0.922,1.96,4.0,0.0,0.338,2401.0,Fake
1890,,433.0,-0.689,6.01,3.0,1.0,0.261,1226.0,Fake
1891,Politics,337.0,0.824,4.04,5.0,0.0,0.473,258.0,Fake
1892,Health,490.0,-0.44,5.76,0.0,1.0,0.071,1179.0,Real
1893,Entertainment,576.0,0.428,4.35,0.0,1.0,0.13,155.0,Real
1894,Health,665.0,-0.234,6.91,0.0,0.0,0.147,1396.0,Real
1895,Technology,336.0,0.104,6.19,,1.0,0.059,882.0,Real
1896,Technology,325.0,0.757,3.33,1.0,1.0,0.298,273.0,Fake
1897,Entertainment,519.0,-0.147,5.78,0.0,1.0,0.053,57.0,Real
1898,Politics,326.0,0.145,3.38,8.0,1.0,0.168,885.0,Fake
1899,Technology,908.0,-0.421,7.51,,0.0,0.11,219.0,Real
1900,Economy,495.0,-0.991,,5.0,0.0,0.238,4075.0,Fake
1901,Politics,,-0.642,3.79,,0.0,0.2,60.0,Fake
1902,Politics,259.0,0.292,,1.0,1.0,0.255,87.0,Fake
1903,Science,489.0,-0.094,4.4,1.0,0.0,0.144,1274.0,Fake
1904,Health,252.0,0.831,3.2,5.0,0.0,0.367,265.0,Fake
1905,Technology,343.0,0.235,8.72,1.0,1.0,0.041,54.0,Real
1906,Health,622.0,0.491,7.84,0.0,0.0,0.123,103.0,Real
1907,Economy,479.0,0.266,7.94,0.0,1.0,0.148,,Real
1908,Technology,840.0,-0.428,8.34,2.0,1.0,0.106,711.0,Real
1909,Health,521.0,-0.09,6.97,0.0,0.0,0.148,526.0,Real
1910,Sports,,,7.58,4.0,0.0,,2901.0,Fake
1911,Health,586.0,-0.012,8.38,2.0,1.0,0.107,387.0,Real
1912,Science,,-0.075,3.32,6.0,1.0,0.201,,Fake
1913,Health,389.0,0.917,2.84,2.0,1.0,0.303,,Fake
1914,Entertainment,584.0,0.365,7.25,1.0,1.0,0.113,846.0,Real
1915,Health,693.0,-0.249,7.07,1.0,1.0,0.091,598.0,Real
1916,Technology,216.0,0.126,6.18,2.0,1.0,0.181,1265.0,Fake
1917,Technology,416.0,0.03,8.05,1.0,1.0,0.073,1692.0,Real
1918,Health,325.0,0.075,4.31,6.0,1.0,0.41,1260.0,Fake
1919,Health,348.0,-0.215,2.81,3.0,,0.428,3113.0,Fake
1920,Entertainment,725.0,-0.317,10.0,1.0,1.0,0.097,100.0,Real
1921,Economy,515.0,-0.337,6.22,0.0,1.0,,1125.0,Real
1922,Health,462.0,-0.082,4.72,6.0,0.0,0.249,283.0,Fake
1923,Health,491.0,-0.355,5.12,6.0,1.0,0.234,3587.0,Fake
1924,Politics,,,6.97,4.0,0.0,0.136,,Fake
1925,Science,654.0,-0.135,7.06,1.0,1.0,0.041,1669.0,Real
1926,Politics,488.0,0.955,2.43,8.0,0.0,0.388,587.0,Fake
1927,Health,587.0,0.152,7.2,2.0,1.0,,270.0,Real
1928,Health,255.0,-0.143,4.13,3.0,1.0,0.242,400.0,Fake
1929,Health,718.0,0.143,6.09,0.0,0.0,0.156,50.0,Real
1930,Sports,425.0,-0.229,4.73,7.0,0.0,0.257,4511.0,Fake
1931,Politics,532.0,-0.01,7.33,0.0,1.0,0.048,2531.0,Real
1932,Health,367.0,-0.53,5.83,1.0,0.0,0.37,1284.0,Fake
1933,Economy,,-0.281,6.59,1.0,1.0,0.0,267.0,Real
1934,Politics,369.0,0.35,7.21,5.0,0.0,0.307,886.0,Fake
1935,Entertainment,744.0,0.421,8.13,1.0,,0.064,538.0,Real
1936,Health,,-0.408,7.56,0.0,1.0,0.116,1327.0,Real
1937,Politics,503.0,-0.178,8.21,0.0,1.0,0.008,266.0,Real
1938,Health,369.0,0.872,1.11,0.0,1.0,0.317,515.0,Fake
1939,Economy,607.0,0.34,4.1,3.0,1.0,0.172,100.0,Real
1940,Health,708.0,-0.216,5.33,0.0,1.0,0.056,396.0,Real
1941,Technology,594.0,-0.022,,2.0,1.0,0.044,3436.0,Real
1942,Economy,305.0,-0.623,2.17,4.0,1.0,0.167,1523.0,Fake
1943,Politics,832.0,-0.27,5.61,4.0,1.0,,16.0,Real
1944,Economy,535.0,-0.326,7.99,0.0,1.0,0.118,3724.0,Real
1945,Economy,275.0,0.104,4.32,7.0,0.0,0.308,649.0,Fake
1946,Entertainment,374.0,0.225,2.42,6.0,1.0,0.285,1947.0,Fake
1947,Technology,407.0,-0.368,6.22,0.0,1.0,0.135,200.0,Real
1948,Health,,0.436,5.3,,0.0,0.221,43.0,Fake
1949,Health,877.0,-0.073,5.0,1.0,1.0,0.02,554.0,Real
1950,Health,649.0,0.251,7.63,3.0,0.0,0.425,390.0,Fake
1951,,468.0,-0.479,7.6,0.0,1.0,0.027,133.0,Real
1952,Entertainment,322.0,0.107,3.97,5.0,1.0,0.426,,Fake
1953,Health,484.0,-0.415,8.69,3.0,1.0,0.078,106.0,Real
1954,Sports,428.0,0.305,3.93,7.0,0.0,0.22,2425.0,Fake
1955,Health,384.0,,,1.0,1.0,0.001,21.0,Real
1956,Economy,184.0,-0.574,4.57,8.0,0.0,0.248,3828.0,Fake
1957,Health,465.0,,8.69,2.0,1.0,0.107,249.0,Real
1958,Technology,577.0,0.101,8.32,1.0,1.0,0.065,545.0,Real
1959,Sports,501.0,0.966,2.86,6.0,0.0,0.219,,Fake
1960,Sports,740.0,0.092,6.59,0.0,1.0,0.078,880.0,Real
1961,Politics,348.0,-0.288,4.33,2.0,0.0,0.263,2454.0,Fake
1962,Sports,341.0,0.126,5.37,7.0,,0.245,709.0,Fake
1963,Science,810.0,-0.192,7.32,0.0,1.0,0.048,203.0,Real
1964,Entertainment,383.0,0.967,2.55,3.0,0.0,0.229,410.0,Fake
1965,Technology,,0.372,9.9,,1.0,0.073,398.0,Real
1966,Politics,471.0,0.171,4.41,0.0,1.0,0.075,81.0,Real
1967,Technology,503.0,0.253,7.93,0.0,1.0,0.101,135.0,Real
1968,Economy,,0.947,1.48,4.0,0.0,,453.0,Fake
1969,Politics,,-0.216,4.53,5.0,0.0,0.326,995.0,Fake
1970,Economy,265.0,,4.42,3.0,0.0,0.355,907.0,Fake
1971,Health,271.0,0.928,6.55,5.0,,0.531,2073.0,Fake
1972,Technology,367.0,-0.629,3.17,8.0,0.0,0.274,1084.0,Fake
1973,Health,427.0,,7.03,1.0,1.0,0.055,1049.0,Real
1974,Politics,692.0,,8.14,0.0,1.0,0.044,1258.0,Real
1975,Entertainment,280.0,0.176,,2.0,0.0,0.178,273.0,Fake
1976,Politics,266.0,0.989,4.38,4.0,0.0,0.296,580.0,Fake
1977,Entertainment,282.0,0.44,1.88,5.0,0.0,0.202,1049.0,Fake
1978,Politics,128.0,0.536,2.57,7.0,0.0,0.218,463.0,Fake
1979,Economy,191.0,-0.482,4.36,9.0,0.0,0.215,73.0,Fake
1980,Entertainment,566.0,0.021,8.56,2.0,1.0,0.0,496.0,Real
1981,Health,646.0,0.089,8.5,0.0,1.0,0.0,1439.0,Real
1982,Entertainment,375.0,-0.206,5.02,1.0,1.0,0.115,156.0,Real
1983,Health,856.0,-0.424,7.47,0.0,0.0,0.072,85.0,Real
1984,Technology,333.0,0.999,2.06,6.0,0.0,0.137,1488.0,Fake
1985,Politics,771.0,-0.208,9.17,0.0,1.0,0.059,395.0,Real
1986,Politics,373.0,-0.89,4.32,11.0,0.0,0.112,2013.0,Fake
1987,Politics,496.0,0.299,6.19,3.0,1.0,0.059,273.0,Real
1988,Economy,151.0,-0.372,7.23,4.0,1.0,,496.0,Fake
1989,Politics,572.0,-0.145,2.68,1.0,0.0,0.282,324.0,Fake
1990,Sports,423.0,0.227,6.97,0.0,1.0,0.002,,Real
1991,Entertainment,863.0,0.268,7.4,1.0,1.0,0.017,445.0,Real
1992,Politics,415.0,-0.835,4.05,6.0,0.0,0.167,825.0,Fake
1993,Technology,371.0,-0.378,8.2,1.0,1.0,0.056,445.0,Real
1994,Entertainment,206.0,0.292,2.29,3.0,0.0,0.362,259.0,Fake
1995,Science,160.0,,5.29,5.0,0.0,0.31,2246.0,Fake
1996,Health,480.0,-0.11,5.39,1.0,1.0,0.046,1440.0,Real
1997,Economy,147.0,-0.756,0.0,3.0,0.0,0.323,965.0,Fake
1998,Politics,,0.051,6.14,1.0,1.0,0.098,534.0,Real
1999,Health,411.0,0.166,3.05,5.0,1.0,0.284,176.0,Fake
2000,,738.0,0.101,7.07,0.0,1.0,0.036,381.0,Real
2001,Politics,373.0,0.499,9.01,2.0,1.0,0.128,,Real
2002,Health,,0.894,3.72,5.0,1.0,0.178,1133.0,Fake
2003,Entertainment,436.0,-0.364,6.46,0.0,1.0,0.066,543.0,Real
2004,Economy,569.0,-0.344,8.42,2.0,1.0,0.096,573.0,Real
2005,Technology,356.0,-0.174,6.59,0.0,1.0,0.065,27.0,Real
2006,Politics,406.0,-0.055,7.18,0.0,1.0,0.082,321.0,Real
2007,Entertainment,481.0,0.756,,5.0,0.0,0.268,591.0,Fake
2008,,371.0,0.264,5.99,0.0,1.0,0.113,162.0,Real
2009,Technology,690.0,-0.101,5.51,0.0,,0.049,427.0,Real
2010,Entertainment,256.0,-0.091,2.52,5.0,1.0,0.296,1543.0,Fake
2011,Technology,673.0,-0.169,8.33,0.0,1.0,0.131,589.0,Real
2012,Economy,376.0,-0.415,5.12,3.0,0.0,0.261,727.0,Fake
2013,Sports,823.0,0.288,7.38,0.0,1.0,0.172,214.0,Real
2014,Health,320.0,-0.127,8.2,0.0,0.0,0.05,188.0,Real
2015,Technology,379.0,0.187,5.68,0.0,1.0,0.182,2045.0,Real
2016,Politics,684.0,0.29,7.13,2.0,0.0,0.031,,Real
2017,Economy,576.0,0.05,6.36,0.0,1.0,0.099,2214.0,Real
2018,,759.0,0.092,5.08,,1.0,0.065,293.0,Real
2019,Health,546.0,0.475,6.54,2.0,1.0,0.1,228.0,Real
2020,Politics,657.0,-0.488,6.36,1.0,1.0,0.027,509.0,Real
2021,Entertainment,625.0,0.049,7.12,0.0,1.0,0.094,,Real
2022,Entertainment,401.0,0.31,6.36,,1.0,0.0,341.0,Real
2023,Health,355.0,0.156,1.73,8.0,0.0,0.018,355.0,Fake
2024,Economy,284.0,0.182,,0.0,0.0,0.026,1506.0,Real
2025,Entertainment,613.0,-0.158,4.94,1.0,1.0,,841.0,Real
2026,Sports,113.0,0.128,2.31,6.0,0.0,0.033,622.0,Fake
2027,Health,407.0,-0.204,6.67,4.0,0.0,0.204,1431.0,Fake
2028,,530.0,-0.124,,0.0,1.0,0.055,1037.0,Real
2029,Entertainment,563.0,-0.44,6.87,0.0,1.0,0.06,281.0,Real
2030,Politics,351.0,-0.537,2.52,2.0,0.0,0.112,1058.0,Fake
2031,Politics,220.0,,3.91,5.0,0.0,0.228,3493.0,Fake
2032,Health,337.0,-0.06,7.85,1.0,0.0,0.04,1161.0,Real
2033,Sports,491.0,0.017,6.02,1.0,1.0,0.078,,Real
2034,Science,152.0,0.384,5.58,4.0,0.0,0.449,474.0,Fake
2035,Entertainment,608.0,-0.286,7.52,,1.0,0.093,13.0,Real
2036,Economy,540.0,0.972,3.85,1.0,0.0,0.179,548.0,Fake
2037,Technology,351.0,,6.67,1.0,1.0,0.156,405.0,Real
2038,Health,271.0,-0.415,7.64,4.0,1.0,0.053,137.0,Real
2039,Economy,735.0,0.178,5.08,0.0,1.0,0.106,7.0,Real
2040,Politics,351.0,-0.52,4.27,1.0,1.0,0.126,1920.0,Fake
2041,Health,446.0,0.768,3.48,7.0,1.0,0.22,2811.0,Fake
2042,Economy,501.0,0.045,7.41,,1.0,0.13,1602.0,Real
2043,Sports,380.0,-0.993,1.26,3.0,0.0,0.349,2774.0,Fake
2044,Technology,433.0,-0.096,7.7,0.0,1.0,0.137,1910.0,Real
2045,Technology,415.0,0.315,6.82,0.0,1.0,0.026,1821.0,Real
2046,,687.0,0.322,5.36,1.0,1.0,0.082,1571.0,Real
2047,Entertainment,517.0,0.089,6.61,2.0,1.0,0.123,217.0,Real
2048,Sports,439.0,0.146,6.91,0.0,1.0,0.101,163.0,Real
2049,Entertainment,823.0,,6.85,0.0,1.0,0.071,,Real
2050,Entertainment,292.0,,1.12,9.0,1.0,0.294,,Fake
2051,Sports,144.0,-0.088,4.6,5.0,1.0,0.255,986.0,Fake
2052,Politics,416.0,-0.531,0.2,8.0,0.0,0.0,4418.0,Fake
2053,Economy,622.0,-0.111,9.01,0.0,,0.075,56.0,Real
2054,Entertainment,378.0,,7.74,,0.0,0.368,,Fake
2055,Health,397.0,-0.054,4.78,2.0,0.0,0.146,3989.0,Fake
2056,Entertainment,592.0,0.352,6.89,0.0,1.0,0.0,153.0,Real
2057,Entertainment,512.0,0.197,2.88,3.0,0.0,0.194,1249.0,Fake
2058,Health,294.0,0.389,10.0,,1.0,0.149,,Real
2059,Sports,398.0,-0.405,7.84,1.0,1.0,0.0,556.0,Real
2060,,501.0,-0.04,6.54,6.0,1.0,0.305,242.0,Fake
2061,Economy,168.0,0.398,1.67,5.0,1.0,0.327,2656.0,Fake
2062,Technology,399.0,0.195,6.35,2.0,,,1352.0,Real
2063,Politics,480.0,0.816,2.18,5.0,1.0,0.332,911.0,Fake
2064,Sports,490.0,-0.02,7.47,3.0,1.0,0.064,,Real
2065,Technology,98.0,-0.581,7.06,10.0,0.0,0.165,,Fake
2066,Entertainment,362.0,0.955,4.72,3.0,0.0,0.252,1473.0,Fake
2067,Science,596.0,-0.274,6.94,0.0,1.0,,313.0,Real
2068,Politics,215.0,-0.086,3.7,3.0,0.0,0.23,62.0,Fake
2069,Technology,454.0,0.837,2.91,4.0,0.0,0.128,1408.0,Fake
2070,Sports,471.0,0.644,2.44,3.0,1.0,0.359,1870.0,Fake
2071,Sports,273.0,-0.614,5.37,3.0,1.0,0.535,773.0,Fake
2072,Technology,213.0,-0.36,,,0.0,0.239,636.0,Fake
2073,Economy,574.0,-0.425,7.91,0.0,1.0,0.078,207.0,Real
